Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-04-14,28.137413024902344,28.357967087559327,28.05052803962249,28.2933599985599,102098400
2015-04-15,28.244352340698242,28.32232584059543,28.07281064092443,28.16192394067614,115881600
2015-04-16,28.10845375061035,28.31564144138834,28.09508735110685,28.132959949496602,113476000
2015-04-17,27.792095184326172,28.10176248166697,27.727488105786072,27.970321725105368,207828000
2015-04-20,28.427026748657227,28.54287281964804,27.88566558485998,27.974778862380663,188217200
2015-04-21,28.27330780029297,28.56069552534772,28.219838814506353,28.538419330811536,129740400
2015-04-22,28.654266357421875,28.709961948008925,28.14186794383772,28.29113171868433,150618000
2015-04-23,28.888185501098633,29.055272255411648,28.547328794251175,28.58297478435791,183083600
2015-04-24,29.024085998535156,29.10206118539142,28.790163837355443,29.07087179052673,178103600
2015-04-27,29.55207633972168,29.659014311561645,29.217902826346513,29.476331159209945,387816800
2015-04-28,29.086467742919922,29.973140686476548,28.86591535661162,29.955321087077223,475696000
2015-04-29,28.658721923828125,29.315929189196144,28.582976739212466,28.997352054224365,253544400
2015-04-30,27.881210327148438,28.658720221632425,27.75422446071584,28.658720221632425,332781600
2015-05-01,28.72779083251953,28.99067584164951,27.914636403052867,28.092861309640885,234050400
2015-05-04,28.672094345092773,29.088699746784158,28.5740695446948,28.850320945871847,203953200
2015-05-05,28.02602195739746,28.61639385984713,28.02156535830659,28.54955847104041,197085600
2015-05-06,27.85002326965332,28.237664099723222,27.482432036108552,28.19533490746636,288564000
2015-05-07,28.022279739379883,28.205724258322007,27.74487450055496,27.912659183982296,175763600
2015-05-08,28.550249099731445,28.550249099731445,28.212442045957022,28.33995836725281,222201600
2015-05-11,28.25941276550293,28.536816276785874,28.10505032212095,28.4987854943507,168143200
2015-05-12,28.158748626708984,28.38469746925894,27.923849354868548,28.098345176558336,192640000
2015-05-13,28.190065383911133,28.45404669644201,28.158745711813754,28.221385056008515,138776800
2015-05-14,28.847789764404297,28.847789764404297,28.44734500891678,28.503273257166338,180814000
2015-05-15,28.807518005371094,28.968591605131238,28.682239297466264,28.874632574202614,152832000
2015-05-18,29.125192642211914,29.243760245389478,28.715797490006917,28.72027270529355,203531600
2015-05-19,29.098342895507812,29.279549825447738,29.00214455904792,29.237043821913492,178532800
2015-05-20,29.096107482910156,29.30192299967313,28.93503387612367,29.082685251276104,145819600
2015-05-21,29.393638610839844,29.447330937222763,29.04464702332097,29.098339349703892,158921600
2015-05-22,29.65091896057129,29.747117323829247,29.395886281909583,29.440631611939935,182384000
2015-05-26,28.99766731262207,29.733684723786734,28.885810853723097,29.664334265443486,282790400
2015-05-27,29.539051055908203,29.588268169064435,29.09386455088787,29.15873979263667,183332800
2015-05-28,29.480892181396484,29.518922973141333,29.328769014417098,29.498789626968538,122933200
2015-05-29,29.145320892333984,29.40706461659608,29.060308884704277,29.357847497819773,203538000
2015-06-01,29.203489303588867,29.393646691582546,29.093872134105272,29.145325160874897,128451200
2015-06-02,29.073741912841797,29.230340324365258,28.930565734650436,29.05136924822872,134670400
2015-06-03,29.109529495239258,29.292975762426405,29.060312370559238,29.23033640621345,123934000
2015-06-04,28.93950843811035,29.212438520473214,28.838838289537883,28.988725562050465,153800400
2015-06-05,28.780670166015625,29.013333549780093,28.71579491133615,28.97082754234685,142507200
2015-06-08,28.590518951416016,28.905955066130172,28.37351709209542,28.836601176310815,210699200
2015-06-09,28.505502700805664,28.65315406199824,28.102820428705932,28.34442910924805,224301600
2015-06-10,28.832120895385742,28.935026922241622,28.60169516468053,28.61735500008826,156349200
2015-06-11,28.76724624633789,29.122949003049126,28.742637686299396,28.899236062185924,141563600
2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800
2015-06-15,28.393648147583008,28.465236225689328,28.122955673906148,28.2102035907609,175955600
2015-06-16,28.545764923095703,28.601693146576217,28.270599019376174,28.418248641831887,125976400
2015-06-17,28.47866439819336,28.608416635632523,28.353383962783777,28.572623444654546,131672400
2015-06-18,28.60841178894043,28.704608426913925,28.460762127629003,28.462999735059377,141628800
2015-06-19,28.322059631347656,28.594989708279165,28.277317723271246,28.570381146798823,218867600
2015-06-22,28.548011779785156,28.64868193195067,28.429444180676377,28.52116560937026,136157200
2015-06-23,28.418256759643555,28.548010684813725,28.38469947461066,28.51892861474224,121075600
2015-06-24,28.659860610961914,29.037935969420502,28.438385311253796,28.458518653593615,221123600
2015-06-25,28.523401260375977,28.903712594463244,28.523401260375977,28.827651010363535,127752400
2015-06-26,28.355613708496094,28.633017262140346,28.301923083518474,28.56142919323879,176267200
2015-06-29,27.858976364135742,28.292980079636358,27.847791739518485,28.067029498115524,196645600
2015-06-30,28.060312271118164,28.21467473565285,27.932795972048606,28.09163194409706,177482800
2015-07-01,28.322059631347656,28.39812292323082,28.185594592881902,28.389174200256658,120955200
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000
2015-07-06,28.187833786010742,28.239288519308115,27.93056353311286,27.950698587635998,112241600
2015-07-07,28.118478775024414,28.221386518218267,27.688948651387808,28.163220678397668,187787200
2015-07-08,27.420495986938477,27.883581721345053,27.41378487158096,27.847788537173503,243046400
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000
2015-07-10,27.579336166381836,27.706852497935632,27.116250361602837,27.27956158956206,245418000
2015-07-13,28.111774444580078,28.134145401665624,27.811998157891004,27.970834172031374,165762000
2015-07-14,28.10057830810547,28.270600594863676,27.97306201973532,28.196774926124636,127072400
2015-07-15,28.37127685546875,28.445102540173007,28.093873269458246,28.125192946582285,134596800
2015-07-16,28.749359130859375,28.7627847795493,28.489852913752525,28.577100855493136,144889600
2015-07-17,28.99766731262207,28.997667312622074,28.704603936480872,28.876863838989998,184658800
2015-07-20,29.5457706451416,29.747110932662572,29.239281585512053,29.299685037203815,235600800
2015-07-21,29.250471115112305,29.735927855154994,29.154276175589175,29.72026972216732,307025600
2015-07-22,28.013338088989258,28.075977446859273,27.290744452315572,27.290744452315572,461802400
2015-07-23,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000
2015-07-24,27.852256774902344,28.12966030021993,27.718029372767642,28.03570128940504,168649200
2015-07-27,27.46524429321289,27.653164100980174,27.3198322084676,27.53683238503025,177822000
2015-07-28,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400
2015-07-29,27.51445198059082,27.62854604946669,27.353378402599983,27.550246867608408,148046800
2015-07-30,27.375755310058594,27.420497218981932,27.22810393838161,27.364568979430548,134513200
2015-07-31,27.136383056640625,27.436157607379755,27.049135137736286,27.427208884056945,171540000
2015-08-03,26.496553421020508,27.420486978924593,26.29073627916913,27.181114271309095,279904000
2015-08-04,25.646448135375977,26.331009100995956,25.3354873237516,26.268369758624726,496554400
2015-08-05,25.816469192504883,26.272843716699175,25.07821593432124,25.26837155937036,397250400
2015-08-06,25.872652053833008,26.180526675744893,25.645680481913917,26.061422408109753,211612000
2015-08-07,25.960296630859375,26.124347048434043,25.731077307919982,25.749055764685426,154681600
2015-08-10,26.904144287109375,26.964819433852004,26.18726920287338,26.18726920287338,219806400
2015-08-11,25.50409698486328,26.558060147929446,25.468141795750928,26.474911094170352,388331200
2015-08-12,25.897371292114258,25.937821958742536,24.636660849139336,25.288365271697256,404870000
2015-08-13,25.87714958190918,26.15805654281892,25.740066847823627,26.077155200915314,194143200
2015-08-14,26.059173583984375,26.137827180597522,25.620959463911245,25.69062383312292,171718000
2015-08-17,26.3288516998291,26.43896676201046,25.95580638679805,26.077158414608625,163538800
2015-08-18,26.18052101135254,26.39176353210755,26.07040599531875,26.164790294776285,138242800
2015-08-19,25.845685958862305,26.185020304557398,25.771526115954153,26.090635985139684,193146000
2015-08-20,25.315332412719727,25.69736514474302,25.0861114018899,25.63669000335854,274006400
2015-08-21,23.76697540283203,25.146790186489138,23.74225545438541,24.816443343175152,513102000
2015-08-24,23.1737003326416,24.450141580271602,20.674751491642034,21.31971446518457,648825200
2015-08-25,23.313032150268555,24.96926036037767,23.259098488910645,24.96926036037767,414406400
2015-08-26,24.650148391723633,24.695092820042845,23.60742188113359,24.065860536453663,387098400
2015-08-27,25.376007080078125,25.447919182922238,24.72430268363598,25.220947626316622,338464400
2015-08-28,25.459156036376953,25.463649792683043,25.06588635058288,25.20746282024163,212657600
2015-08-31,25.34006118774414,25.737824777560476,25.16926923785016,25.176010732072747,224917200
2015-09-01,24.207433700561523,25.142290988115928,24.126532374823586,24.75351679203276,307383600
2015-09-02,25.24566650390625,25.24566650390625,24.524297721583192,24.77149718879779,247555200
2015-09-03,24.802963256835938,25.34455102127402,24.72880340282985,25.279380396346262,212935600
2015-09-04,24.555767059326172,24.820943352123916,24.384976827336036,24.488350403915447,199985200
2015-09-08,25.238929748535156,25.295111144441982,24.791726317182476,25.113083970350317,219374400
2015-09-09,24.753522872924805,25.62320976647334,24.668126055601,25.56478235038033,340043200
2015-09-10,25.297361373901367,25.45691634826164,24.69734441795773,24.780491794802764,251571200
2015-09-11,25.665904998779297,25.665904998779297,25.115328084105002,25.122069576318335,199662000
2015-09-14,25.913108825683594,26.268175691174548,25.811982989781118,26.198511302642633,233453600
2015-09-15,26.131080627441406,26.187262001929202,25.71309106409063,26.052427046062384,173364800
2015-09-16,26.160310745239258,26.189524459168112,25.942326615365765,26.124353822384872,148694000
2015-09-17,25.600736618041992,26.17828126650722,25.555792189683,25.991760345749377,256450400
2015-09-18,25.495115280151367,25.686133386637962,25.140050181897784,25.21645605287639,297141200
2015-09-21,25.8906307220459,25.926587633449145,25.54230714405641,25.544553165129184,200888000
2015-09-22,25.4838809967041,25.65916667396787,25.286121389928482,25.479385524993692,201384800
2015-09-23,25.690624237060547,25.78051479796886,25.461404935538205,25.535563062356704,143026800
2015-09-24,25.843441009521484,25.955803796519405,25.252413367139653,25.450171255028767,200878000
2015-09-25,25.778274536132812,26.22323199864584,25.623213316473365,26.16705059610492,224607600
2015-09-28,25.26814079284668,25.746805585795155,25.26814079284668,25.58500291929994,208436000
2015-09-29,24.508567810058594,25.50859753119888,24.238897837234177,25.355784089393076,293461600
2015-09-30,24.787227630615234,25.0658868188322,24.434408603064135,24.758012213260688,265892000
2015-10-01,24.62542724609375,24.634416474225127,24.115299265387996,24.510816730568678,255716400
2015-10-02,24.80521011352539,24.94678833312647,24.169237994128867,24.272611560230494,232079200
2015-10-05,24.895099639892578,25.02768862450485,24.510819101337205,24.69284627367393,208258800
2015-10-06,25.01420783996582,25.110839923703434,24.668130184592044,24.861394352067276,192787200
2015-10-07,24.895099639892578,25.11757748547303,24.587226690584302,25.11083599235243,187062400
2015-10-08,24.607454299926758,24.762515519504312,24.317558057226275,24.762515519504312,247918400
2015-10-09,25.19622802734375,25.232183222001257,24.60519876301035,24.71980926786326,211064400
2015-10-12,25.07936668395996,25.337801364506294,25.0434114937512,25.333307608675042,121868800
2015-10-13,25.122066497802734,25.27038445188055,24.872621029357617,24.904082465511085,132197200
2015-10-14,24.767005920410156,25.061395881021138,24.620933950775356,25.00970995784766,177849600
2015-10-15,25.137802124023438,25.191735780171378,24.829927479243928,24.92880727761516,150694000
2015-10-16,24.95352554321289,25.169261867765638,24.83891503142803,25.119821971916483,156930400
2015-10-19,25.10858154296875,25.11307529870072,24.744525605975312,24.899586753781332,119036800
2015-10-20,25.567026138305664,25.656916704968797,24.90408642388996,25.020942960388066,195871200
2015-10-21,25.564781188964844,25.973781655635417,25.55129648896206,25.6187148454159,167180800
2015-10-22,25.95580291748047,25.95580291748047,25.641186781637312,25.69287441629469,166616400
2015-10-23,26.760318756103516,26.79402793131932,26.142323497053283,26.225470852796416,237467600
2015-10-26,25.906356811523438,26.54682417936434,25.825455489846735,26.535588932448995,265335200
2015-10-27,25.742311477661133,26.189514825406913,25.616464008483966,25.933327845128844,279537600
2015-10-28,26.803016662597656,26.809759869563173,26.0816478240831,26.27715967760422,342205600
2015-10-29,27.086172103881836,27.122129017289605,26.578291846377063,26.67492390801045,204909200
2015-10-30,26.854703903198242,27.241232133282942,26.843466939606508,27.189544501088857,197461200
2015-11-02,27.232240676879883,27.272691342172127,26.879421651921895,27.146845589938383,128813200
2015-11-03,27.54461097717285,27.75135807455724,27.1243735756138,27.14459976694483,182076000
2015-11-04,27.416519165039062,27.825519628264583,27.331124066834178,27.67045843843886,179544400
2015-11-05,27.290132522583008,27.68960036820362,27.123124252036362,27.500021969809346,158210800
2015-11-06,27.32172966003418,27.490995294085657,27.222428325588147,27.33301472438124,132169200
2015-11-09,27.211139678955078,27.490991674957755,27.09378294574713,27.29915765932575,135485600
2015-11-10,26.353527069091797,26.64692149059824,26.193289160128977,26.38286754435777,236511600
2015-11-11,26.204580307006836,26.500230432282027,26.00146117741121,26.26325954930319,180872000
2015-11-12,26.116559982299805,26.36481590890519,26.100761924839254,26.2384314492208,130102400
2015-11-13,25.353736877441406,26.082708373742992,25.33793881885205,25.999203365851095,183249600
2015-11-16,25.768999099731445,25.78253979888415,25.051312773035,25.137073404100477,152426800
2015-11-17,25.658409118652344,25.965344216837444,25.574904134546816,25.936003743629655,110467600
2015-11-18,26.47088623046875,26.51602304027381,26.066905411835414,26.125584642069136,186698800
2015-11-19,26.807165145874023,27.026082330436413,26.351277082552787,26.54988149358771,173183200
2015-11-20,26.924522399902344,27.064447563301567,26.822961980617343,26.9019522699329,137148400
2015-11-23,26.5747013092041,27.021563286288874,26.482168614034364,26.917745528146632,129930000
2015-11-24,26.829730987548828,26.935804394401316,26.43252220348979,26.479916374706185,171212800
2015-11-25,26.637903213500977,26.90872932656921,26.613077443423236,26.904214610995353,85553200
2015-11-27,26.588245391845703,26.723659277317896,26.540851220674067,26.69657615585164,52185600
2015-11-30,26.69883155822754,26.949344817405905,26.574702746253053,26.62886726336058,156721200
2015-12-01,26.482166290283203,26.813927139000807,26.373837271431764,26.800386442109055,139409600
2015-12-02,26.242944717407227,26.65595329488644,26.197807901863122,26.48217293913744,133546400
2015-12-03,25.99920082092285,26.358044862126114,25.778028022321287,26.303880341101518,166278000
2015-12-04,26.863584518432617,26.91323604701471,25.978889876716135,26.019513698114295,231108000
2015-12-07,26.694318771362305,27.050905455271643,26.588245364718215,26.852301063632314,128336800
2015-12-08,26.683032989501953,26.766536259717242,26.373840504981796,26.52279335462948,137238000
2015-12-09,26.093992233276367,26.561165340666943,25.972120763279804,26.54988027568499,185445600
2015-12-10,26.218116760253906,26.391897101473468,26.069163903924707,26.188778004789107,116850800
2015-12-11,25.54331398010254,26.042083200443695,25.468836684096974,25.996946384484712,187544800
2015-12-14,25.385334014892578,25.43047083194064,24.77823401099873,25.317627067461288,257274800
2015-12-15,24.93621253967285,25.45755185951287,24.904616425968495,25.26346046283807,213292400
2015-12-16,25.1280460357666,25.274743258712757,24.554801287035072,25.06711116689984,224954000
2015-12-17,24.595426559448242,25.333423988396433,24.595426559448242,25.281515101448075,179091200
2015-12-18,23.92964744567871,24.717296407554237,23.879995915831927,24.579628604605148,385813200
2015-12-21,24.22304344177246,24.232071149757175,23.82583289974126,24.21175837632676,190362400
2015-12-22,24.200471878051758,24.311058273195176,24.02443417808636,24.238838340591045,131157600
2015-12-23,24.511920928955078,24.566085449963985,24.193700709077202,24.209498766115598,130629600
2015-12-24,24.381017684936523,24.599934811508824,24.36296227366362,24.599934811508824,54281600
2015-12-28,24.107938766479492,24.304287512043896,23.963498903716822,24.281717384476803,106816800
2015-12-29,24.541259765625,24.696984701123718,24.11696785959983,24.139536266605376,123724800
2015-12-30,24.220787048339844,24.532235237842052,24.189190930065386,24.50515383466926,100855200
2015-12-31,23.755868911743164,24.155335065776598,23.656565851637144,24.150822072980475,163649200
2016-01-04,23.77617645263672,23.78069116662558,23.020123714236984,23.15779321929633,270597600
2016-01-05,23.18035888671875,23.88901737571617,23.112653681609807,23.866448974013185,223164000
2016-01-06,22.72673225402832,23.103631715714023,22.5394129236889,22.695136139423642,273829600
2016-01-07,21.76755714416504,22.598087154201693,21.763044152102708,22.27084099112857,324377600
2016-01-08,21.88265609741211,22.367884484829183,21.837519293779277,22.241500057170295,283192000
2016-01-11,22.23699378967285,22.356607914404123,21.968425057032142,22.336296861612475,198957600
2016-01-12,22.559722900390625,22.72447553744157,22.306952273720103,22.69287942434013,196616800
2016-01-13,21.979705810546875,22.837319011904945,21.959394761740434,22.640970264147654,249758400
2016-01-14,22.460420608520508,22.677082136934686,21.607322082128857,22.108348638100864,252680400
2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
2016-01-19,21.814952850341797,22.26407045768398,21.553154544564787,22.209905944090366,212350800
2016-01-20,21.84429168701172,22.16025450759533,21.08372424940403,21.46287928973259,289337600
2016-01-21,21.73370933532715,22.090294316035074,21.426774163732585,21.905230614502393,208646000
2016-01-22,22.889225006103516,22.89825271239898,22.200879189198982,22.259556697331114,263202000
2016-01-25,22.442363739013672,22.914049749437755,22.390454860586807,22.911792392499496,207178000
2016-01-26,22.566492080688477,22.76735381293576,22.133172504729767,22.552951382020684,300308000
2016-01-27,21.08372688293457,21.808183587259247,21.065671468792498,21.675028782144377,533478800
2016-01-28,21.23493194580078,21.331977620925375,20.85126395867116,21.16722674199719,222715200
2016-01-29,21.968416213989258,21.968416213989258,21.293611200413775,21.392914232380512,257666000
2016-02-01,21.763050079345703,21.82624231658213,21.530592183000557,21.772077787787953,163774000
2016-02-02,21.32295799255371,21.675029978460767,21.277819454707192,21.535103093925297,149428800
2016-02-03,21.744993209838867,21.855579617615156,21.2326832734449,21.440315388168315,183857200
2016-02-04,21.919713973999023,22.085360609990744,21.599768733525107,21.751799462907766,185886800
2016-02-05,21.334278106689453,21.992323642447158,21.259398418078742,21.9015584424802,185672400
2016-02-08,21.55891990661621,21.715488084215153,21.111902776017924,21.132324034799613,216085600
2016-02-09,21.554378509521484,21.7699460293937,21.3138522529585,21.395540742206652,177324800
2016-02-10,21.39101219177246,21.86298998016111,21.352437533514472,21.76541766555387,169374400
2016-02-11,21.261669158935547,21.493120536610025,21.009796517396957,21.282092154002086,200298800
2016-02-12,21.32746696472168,21.44319261595702,21.105094084844062,21.37285042167763,161405600
2016-02-16,21.928791046142578,21.976442392090075,21.4681596374477,21.561192723001657,196231600
2016-02-17,22.264617919921875,22.285039179820348,21.817600764877383,21.935594305984562,179452800
2016-02-18,21.842561721801758,22.439339989629463,21.80398534468879,22.427993690854684,156084000
2016-02-19,21.79264259338379,21.956019614625014,21.738184163370807,21.783565899847915,141496800
2016-02-22,21.983247756958008,21.987786969284326,21.765412307755714,21.853907904894076,137123200
2016-02-23,21.486310958862305,21.897021375759717,21.454543397953238,21.874330508139273,127770400
2016-02-24,21.806255340576172,21.86979045996581,21.17543989634739,21.325202733081966,145022800
2016-02-25,21.956024169921875,21.956024169921875,21.613386275463874,21.794916721439638,110330800
2016-02-26,21.99005889892578,22.24192981117695,21.915177468449855,22.05586190378984,115964400
2016-02-29,21.94013023376465,22.28957505529376,21.931053542545495,21.97870487304467,140865200
2016-03-01,22.81147575378418,22.865934179297124,22.105778903304373,22.157969454022457,201628400
2016-03-02,22.86139678955078,22.89316434882669,22.6095241901474,22.806938363820958,132678400
2016-03-03,23.03158187866211,23.079233219632314,22.793323442608855,22.8228231283539,147822800
2016-03-04,23.374221801757812,23.542136313376798,23.002086002384722,23.228998159622087,184220400
2016-03-07,23.115543365478516,23.333378840786693,22.90905245994117,23.23353693206952,143315600
2016-03-08,22.924936294555664,23.09058294064811,22.781982250461272,22.868208251965473,126247600
2016-03-09,22.945358276367188,23.049737662377268,22.752481555120024,22.98847040961332,108806800
2016-03-10,22.956701278686523,23.199497204424766,22.725251652671545,23.011161439915455,134054400
2016-03-11,23.204030990600586,23.208568470707448,23.03157731610798,23.19949177929185,109632800
2016-03-14,23.263031005859375,23.351528330026163,23.095116512952448,23.124616198075437,100304400
2016-03-15,23.730478286743164,23.8666252604754,23.5648316190471,23.589792099538325,160270800
2016-03-16,24.045875549316406,24.12302483245281,23.732735742887154,23.737274954366907,153214000
2016-03-17,24.007305145263672,24.1593358638334,23.816698047114713,23.943768291745858,137682800
2016-03-18,24.034536361694336,24.16614583430874,23.86889144892315,24.129839056538234,176820800
2016-03-21,24.03226661682129,24.427093272745285,23.857543291998166,24.036804098088368,142010800
2016-03-22,24.216062545776367,24.3454023893207,23.87342474820371,23.882501441056206,129777600
2016-03-23,24.082181930541992,24.29547987075625,24.02999311402278,24.161602555057197,102814000
2016-03-24,23.977815628051758,24.10942514077955,23.800824360481332,23.932433873209128,104532000
2016-03-28,23.86888885498047,24.095800997779172,23.839389168447187,24.052687136662694,77645600
2016-03-29,24.433900833129883,24.458861308587686,23.798546108898673,23.800815715177297,124760400
2016-03-30,24.86049461364746,25.055639201250653,24.642659157272288,24.654005457259437,182404400
2016-03-31,24.731157302856445,24.93764821170051,24.706196825277438,24.896803951225998,103553600
2016-04-01,24.958065032958984,24.960334639026417,24.551892106997837,24.683501559673957,103496000
2016-04-04,25.214475631713867,25.457271533119805,25.02159894296161,25.055636107518012,149424800
2016-04-05,24.917221069335938,25.12598154991124,24.828725474901645,24.849148467341518,106314800
2016-04-06,25.17817497253418,25.182714185551262,24.778809055954554,25.012530052663656,105616400
2016-04-07,24.629045486450195,25.05563971418443,24.533742796935478,24.948990724450283,127207600
2016-04-08,24.65627670288086,24.908147613559613,24.545088495461375,24.713004744183785,94326800
2016-04-11,24.737964630126953,25.09875588967212,24.694852493966817,24.726620060064818,117630000
2016-04-12,25.060176849365234,25.073791023538107,24.656273524349466,24.810572114847886,108929200
2016-04-13,25.423234939575195,25.49130753901483,25.14186438658,25.14186438658,133029200
2016-04-14,25.43685531616211,25.50266005684216,25.262133697337713,25.327938438017764,101895600
