Date,Close,High,Low,Open,Volume,Close_Lag1,Close_Lag7,MA7,MA30,Volatility7,Volatility30,Year,Month,Day,Weekday
2015-03-16,27.83665657043457,27.83665657043457,27.373270530624637,27.598279501504912,143497200,27.533674240112305,28.161914825439453,27.799419403076172,27.98656883239746,0.3745605626689755,0.9386772345603722,2015,3,16,0
2015-03-17,28.302263259887695,28.364642031195928,27.992596002540367,28.04829157687901,204092400,27.83665657043457,28.204246520996094,27.8134217943464,28.052484957377114,0.39356663367256767,0.8859069914008605,2015,3,17,1
2015-03-18,28.62085723876953,28.77457764962221,28.15301450538153,28.293366815489446,261083600,28.302263259887695,28.324548721313477,27.855751582554408,28.128872871398926,0.4668202286915826,0.8291760686695967,2015,3,18,2
2015-03-19,28.40475845336914,28.794627687042833,28.38248055138392,28.68323647742178,183238000,28.62085723876953,27.738636016845703,27.950911930629186,28.191326522827147,0.5052772837832856,0.7733677555554956,2015,3,19,3
2015-03-20,28.048295974731445,28.605250105751843,27.8834375247543,28.57183411566441,274780400,28.40475845336914,27.2329158782959,28.06739480154855,28.235585975646973,0.3938735641887907,0.7226204570747516,2015,3,20,4
2015-03-23,28.34014320373535,28.482723775101412,28.186422834730436,28.32009360761879,150838800,28.048295974731445,27.725257873535156,28.15523556300572,28.29707400004069,0.372858401445746,0.6436117839356919,2015,3,23,0
2015-03-24,28.22429656982422,28.525050703803593,28.19533377641262,28.344599243232636,131369200,28.34014320373535,27.533674240112305,28.253895895821707,28.34883359273275,0.25312521302650864,0.5661518731401393,2015,3,24,1
2015-03-25,27.486886978149414,28.253258840820795,27.486886978149414,28.190880051941875,206620800,28.22429656982422,27.83665657043457,28.203928811209543,28.358933130900066,0.36082574260186695,0.5470338189193291,2015,3,25,2
2015-03-26,27.678476333618164,27.821056889514004,27.313113446673285,27.348759435494394,190291600,27.486886978149414,28.302263259887695,28.114816393171036,28.354180272420248,0.40661504731431547,0.5524607171705394,2015,3,26,3
2015-03-27,27.457927703857422,27.780961467554363,27.382182512251926,27.75200037071014,158184800,27.678476333618164,28.62085723876953,27.94868360246931,28.330342483520507,0.4029556352594864,0.5754934878220321,2015,3,27,4
2015-03-30,28.153011322021484,28.1596945217907,27.625016444221654,27.636156243633515,188398800,27.457927703857422,28.40475845336914,27.9127197265625,28.325069999694826,0.3649043730181616,0.57639890618227,2015,3,30,0
2015-03-31,27.720806121826172,28.179737189841585,27.70521142630218,28.090623915549788,168362400,28.153011322021484,28.048295974731445,27.865935461861746,28.299821217854817,0.36561814081015914,0.5859673689415903,2015,3,31,1
2015-04-01,27.680706024169922,27.874527273814653,27.42450599064718,27.80769189126285,162485600,27.720806121826172,28.34014320373535,27.771730150495255,28.266626421610514,0.3025927479424121,0.5920652703408912,2015,4,1,2
2015-04-02,27.919092178344727,27.972559482027336,27.66734866129814,27.85448507403473,128880400,27.680706024169922,28.22429656982422,27.728129523141043,28.24338296254476,0.24254426642434762,0.5915476726444644,2015,4,2,3
2015-04-06,28.371334075927734,28.40698007047401,27.698532075965176,27.729721471345883,148776000,27.919092178344727,27.486886978149414,27.854479108537948,28.227416674296062,0.3153651148942651,0.5809706136740375,2015,4,6,0
2015-04-07,28.07280158996582,28.54287073770371,28.066118392085766,28.43593617223431,140049200,28.371334075927734,27.678476333618164,27.910811288016184,28.175508244832358,0.31390164652791436,0.5174192337653217,2015,4,7,1
2015-04-08,27.98146629333496,28.159692875335587,27.84111400730336,28.037161887748322,149316800,28.07280158996582,27.457927703857422,27.985602515084402,28.126718966166177,0.24219068162955326,0.4593181264934525,2015,4,8,2
2015-04-09,28.195337295532227,28.19979389493384,27.77205213589063,28.037162010668165,129936000,27.98146629333496,28.153011322021484,27.991649082728795,28.1101588567098,0.24753619271956234,0.4470208224840226,2015,4,9,3
2015-04-10,28.315637588500977,28.340143784052685,27.905718862353325,28.059437534811437,160752000,28.195337295532227,27.720806121826172,28.07662500653948,28.08550434112549,0.2410778882595844,0.4121326435955599,2015,4,10,4
2015-04-13,28.259944915771484,28.643132585799844,28.20647761981867,28.59857338973223,145460400,28.315637588500977,27.680706024169922,28.159373419625418,28.073548380533854,0.17206323386514666,0.40119094427673124,2015,4,13,0
2015-04-14,28.137413024902344,28.357967087559327,28.05052803962249,28.2933599985599,102098400,28.259944915771484,27.919092178344727,28.190562111990793,28.052829615275066,0.13758184291150727,0.3800662699628254,2015,4,14,1
2015-04-15,28.244352340698242,28.32232584059543,28.07281064092443,28.16192394067614,115881600,28.137413024902344,28.371334075927734,28.172421864100865,28.033670298258464,0.11653610785058974,0.35367578042216374,2015,4,15,2
2015-04-16,28.10845375061035,28.31564144138834,28.09508735110685,28.132959949496602,113476000,28.244352340698242,28.07280158996582,28.177515029907227,28.01607042948405,0.11215326177234843,0.33530567273968026,2015,4,16,3
2015-04-17,27.792095184326172,28.10176248166697,27.727488105786072,27.970321725105368,207828000,28.10845375061035,27.98146629333496,28.150462014334543,28.003743108113607,0.173426456772592,0.33655467189302873,2015,4,17,4
2015-04-20,28.427026748657227,28.54287281964804,27.88566558485998,27.974778862380663,188217200,27.792095184326172,28.195337295532227,28.183560507638113,28.011169115702312,0.20300496917063032,0.3435170739184246,2015,4,20,0
2015-04-21,28.27330780029297,28.56069552534772,28.219838814506353,28.538419330811536,129740400,28.427026748657227,28.315637588500977,28.17751339503697,28.00946108500163,0.1990060105046062,0.34202932994874774,2015,4,21,1
2015-04-22,28.654266357421875,28.709961948008925,28.14186794383772,28.29113171868433,150618000,28.27330780029297,28.259944915771484,28.233845029558456,28.039982096354166,0.2695384986413184,0.35753077859262156,2015,4,22,2
2015-04-23,28.888185501098633,29.055272255411648,28.547328794251175,28.58297478435791,183083600,28.654266357421875,28.137413024902344,28.34109824044364,28.09515775044759,0.3592226737359528,0.3564084262588249,2015,4,23,3
2015-04-24,29.024085998535156,29.10206118539142,28.790163837355443,29.07087179052673,178103600,28.888185501098633,28.244352340698242,28.45248876299177,28.138452021280923,0.43674995610504347,0.3874599858088124,2015,4,24,4
2015-04-27,29.55207633972168,29.659014311561645,29.217902826346513,29.476331159209945,387816800,29.024085998535156,28.10845375061035,28.658720561436244,28.205732091267905,0.5682597720634324,0.44915289202638425,2015,4,27,0
2015-04-28,29.086467742919922,29.973140686476548,28.86591535661162,29.955321087077223,475696000,29.55207633972168,27.792095184326172,28.843630926949636,28.247392463684083,0.4339931288567948,0.47116225483925656,2015,4,28,1
2015-04-29,28.658721923828125,29.315929189196144,28.582976739212466,28.997352054224365,253544400,29.086467742919922,28.427026748657227,28.87673023768834,28.259274419148763,0.4047763915288119,0.4770515744440767,2015,4,29,2
2015-04-30,27.881210327148438,28.658720221632425,27.75422446071584,28.658720221632425,332781600,28.658721923828125,28.27330780029297,28.820716312953405,28.234619522094725,0.514464430065262,0.4768330272154612,2015,4,30,3
2015-05-01,28.72779083251953,28.99067584164951,27.914636403052867,28.092861309640885,234050400,27.881210327148438,28.654266357421875,28.831219809395925,28.245387268066406,0.5112401901208862,0.48439491918916194,2015,5,1,4
2015-05-04,28.672094345092773,29.088699746784158,28.5740695446948,28.850320945871847,203953200,28.72779083251953,28.888185501098633,28.800349644252233,28.266180547078452,0.5137451128162641,0.4890094785226818,2015,5,4,0
2015-05-05,28.02602195739746,28.61639385984713,28.02156535830659,28.54955847104041,197085600,28.672094345092773,29.024085998535156,28.657769066946848,28.255709838867187,0.5760244654648619,0.49073113764478415,2015,5,5,1
2015-05-06,27.85002326965332,28.237664099723222,27.482432036108552,28.19533490746636,288564000,28.02602195739746,29.55207633972168,28.414618628365652,28.243234062194823,0.4881321428527858,0.4962834244118065,2015,5,6,2
2015-05-07,28.022279739379883,28.205724258322007,27.74487450055496,27.912659183982296,175763600,27.85002326965332,29.086467742919922,28.262591770717076,28.261080487569174,0.4021611091494847,0.47741491162079025,2015,5,7,3
2015-05-08,28.550249099731445,28.550249099731445,28.212442045957022,28.33995836725281,222201600,28.022279739379883,28.658721923828125,28.24709565298898,28.290139579772948,0.38612348615295367,0.4671514152438778,2015,5,8,4
2015-05-11,28.25941276550293,28.536816276785874,28.10505032212095,28.4987854943507,168143200,28.550249099731445,27.881210327148438,28.301124572753906,28.316855748494465,0.3512819024069661,0.44004850119566685,2015,5,11,0
2015-05-12,28.158748626708984,28.38469746925894,27.923849354868548,28.098345176558336,192640000,28.25941276550293,28.72779083251953,28.219832829066686,28.31704699198405,0.29787084152917365,0.43997608036013186,2015,5,12,1
2015-05-13,28.190065383911133,28.45404669644201,28.158745711813754,28.221385056008515,138776800,28.158748626708984,28.672094345092773,28.15097154889788,28.332688967386883,0.2219289375630786,0.42617264589195614,2015,5,13,2
2015-05-14,28.847789764404297,28.847789764404297,28.44734500891678,28.503273257166338,180814000,28.190065383911133,28.02602195739746,28.268366949898855,28.371591758728027,0.3339127090971072,0.4177903638936028,2015,5,14,3
2015-05-15,28.807518005371094,28.968591605131238,28.682239297466264,28.874632574202614,152832000,28.847789764404297,27.85002326965332,28.40515191214425,28.40120595296224,0.3300726506693973,0.41609351833324143,2015,5,15,4
2015-05-18,29.125192642211914,29.243760245389478,28.715797490006917,28.72027270529355,203531600,28.807518005371094,28.022279739379883,28.562710898263113,28.426334571838378,0.3767805377694356,0.43649077236932843,2015,5,18,0
2015-05-19,29.098342895507812,29.279549825447738,29.00214455904792,29.237043821913492,178532800,29.125192642211914,28.550249099731445,28.64101001194545,28.46051928202311,0.42731965464520105,0.4478590226938531,2015,5,19,1
2015-05-20,29.096107482910156,29.30192299967313,28.93503387612367,29.082685251276104,145819600,29.098342895507812,28.25941276550293,28.76053782871791,28.497673988342285,0.41974227810760356,0.45295275886451863,2015,5,20,2
2015-05-21,29.393638610839844,29.447330937222763,29.04464702332097,29.098339349703892,158921600,29.096107482910156,28.158748626708984,28.93695068359375,28.537617365519207,0.3825174003224117,0.47754042178305284,2015,5,21,3
2015-05-22,29.65091896057129,29.747117323829247,29.395886281909583,29.440631611939935,182384000,29.393638610839844,28.190065383911133,29.14564405168806,28.582126744588216,0.2957927105646015,0.5167549160319538,2015,5,22,4
2015-05-26,28.99766731262207,29.733684723786734,28.885810853723097,29.664334265443486,282790400,29.65091896057129,28.847789764404297,29.167055130004883,28.6067174911499,0.2753576052661287,0.5184448011192887,2015,5,26,1
2015-05-27,29.539051055908203,29.588268169064435,29.09386455088787,29.15873979263667,183332800,28.99766731262207,28.807518005371094,29.271559851510183,28.653438758850097,0.25416406507339556,0.5374999031496495,2015,5,27,2
2015-05-28,29.480892181396484,29.518922973141333,29.328769014417098,29.498789626968538,122933200,29.539051055908203,29.125192642211914,29.322374071393693,28.694656753540038,0.2555772230426217,0.5522567496058155,2015,5,28,3
2015-05-29,29.145320892333984,29.40706461659608,29.060308884704277,29.357847497819773,203538000,29.480892181396484,29.098342895507812,29.329085213797434,28.729218991597495,0.24925251120395384,0.5467227048335586,2015,5,29,4
2015-06-01,29.203489303588867,29.393646691582546,29.093872134105272,29.145325160874897,128451200,29.145320892333984,29.096107482910156,29.344425473894393,28.776265462239582,0.2354461476154362,0.5235355914562053,2015,6,1,0
2015-06-02,29.073741912841797,29.230340324365258,28.930565734650436,29.05136924822872,134670400,29.203489303588867,29.393638610839844,29.298725945608957,28.79782263437907,0.254570834850613,0.521971698255073,2015,6,2,1
2015-06-03,29.109529495239258,29.292975762426405,29.060312370559238,29.23033640621345,123934000,29.073741912841797,29.65091896057129,29.221384593418666,28.82569669087728,0.2076541369172622,0.5152808281784649,2015,6,3,2
2015-06-04,28.93950843811035,29.212438520473214,28.838838289537883,28.988725562050465,153800400,29.109529495239258,28.99766731262207,29.213076182774135,28.835204760233562,0.21895318406203745,0.5146397560883413,2015,6,4,3
2015-06-05,28.780670166015625,29.013333549780093,28.71579491133615,28.97082754234685,142507200,28.93950843811035,29.539051055908203,29.104736055646622,28.831620915730795,0.21840148208349225,0.5146324440860901,2015,6,5,4
2015-06-08,28.590518951416016,28.905955066130172,28.37351709209542,28.836601176310815,210699200,28.780670166015625,29.480892181396484,28.97753987993513,28.81716868082682,0.2220619184643397,0.5151287538738325,2015,6,8,0
2015-06-09,28.505502700805664,28.65315406199824,28.102820428705932,28.34442910924805,224301600,28.590518951416016,29.145320892333984,28.88613728114537,28.782282892862955,0.2683457218753008,0.49882300187904505,2015,6,9,1
2015-06-10,28.832120895385742,28.935026922241622,28.60169516468053,28.61735500008826,156349200,28.505502700805664,29.203489303588867,28.833084651402064,28.773804664611816,0.22896868483683533,0.49562590946189394,2015,6,10,2
2015-06-11,28.76724624633789,29.122949003049126,28.742637686299396,28.899236062185924,141563600,28.832120895385742,29.073741912841797,28.78929955618722,28.777422142028808,0.203125079680961,0.4951528016720263,2015,6,11,3
2015-06-12,28.449573516845703,28.709081340547552,28.436151286928105,28.677761666210326,147544800,28.76724624633789,29.109529495239258,28.695020130702428,28.796367581685384,0.18175307673947982,0.4699095227108535,2015,6,12,4
2015-06-15,28.393648147583008,28.465236225689328,28.122955673906148,28.2102035907609,175955600,28.449573516845703,28.93950843811035,28.61704008919852,28.7852294921875,0.17639416896310348,0.4755175868767526,2015,6,15,0
2015-06-16,28.545764923095703,28.601693146576217,28.270599019376174,28.418248641831887,125976400,28.393648147583008,28.780670166015625,28.58348219735282,28.781018511454263,0.16181874612923564,0.4771107019312911,2015,6,16,1
2015-06-17,28.47866439819336,28.608416635632523,28.353383962783777,28.572623444654546,131672400,28.545764923095703,28.590518951416016,28.567502975463867,28.796106592814127,0.1664640832034968,0.45923372241226773,2015,6,17,2
2015-06-18,28.60841178894043,28.704608426913925,28.460762127629003,28.462999735059377,141628800,28.47866439819336,28.505502700805664,28.582204273768834,28.8213862101237,0.16460981427813212,0.424952600022754,2015,6,18,3
2015-06-19,28.322059631347656,28.594989708279165,28.277317723271246,28.570381146798823,218867600,28.60841178894043,28.832120895385742,28.50933837890625,28.83137887318929,0.14755179459049989,0.4087287666930466,2015,6,19,4
2015-06-22,28.548011779785156,28.64868193195067,28.429444180676377,28.52116560937026,136157200,28.322059631347656,28.76724624633789,28.478019169398717,28.83130429585775,0.09894620271005562,0.40878203154875303,2015,6,22,0
2015-06-23,28.418256759643555,28.548010684813725,28.38469947461066,28.51892861474224,121075600,28.548011779785156,28.449573516845703,28.47354534694127,28.836599095662436,0.10113060124030163,0.40209310243415264,2015,6,23,1
2015-06-24,28.659860610961914,29.037935969420502,28.438385311253796,28.458518653593615,221123600,28.418256759643555,28.393648147583008,28.51157569885254,28.853302828470866,0.11515934794858683,0.3829140454890227,2015,6,24,2
2015-06-25,28.523401260375977,28.903712594463244,28.523401260375977,28.827651010363535,127752400,28.659860610961914,28.545764923095703,28.508380889892578,28.864414024353028,0.11436020996586752,0.3675322738489923,2015,6,25,3
2015-06-26,28.355613708496094,28.633017262140346,28.301923083518474,28.56142919323879,176267200,28.523401260375977,28.47866439819336,28.490802219935826,28.848008155822754,0.12829732402470875,0.37910266178619606,2015,6,26,4
2015-06-29,27.858976364135742,28.292980079636358,27.847791739518485,28.067029498115524,196645600,28.355613708496094,28.60841178894043,28.3837400163923,28.81639010111491,0.25945356471320313,0.41995071173054455,2015,6,29,0
2015-06-30,28.060312271118164,28.21467473565285,27.932795972048606,28.09163194409706,177482800,27.858976364135742,28.322059631347656,28.346347536359513,28.780894088745118,0.28720218401768827,0.437583295598033,2015,6,30,1
2015-07-01,28.322059631347656,28.39812292323082,28.185594592881902,28.389174200256658,120955200,28.060312271118164,28.548011779785156,28.3140686580113,28.75501797993978,0.27311124728722,0.44110219322540434,2015,7,1,2
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000,28.322059631347656,28.418256759643555,28.29521288190569,28.728023274739584,0.2692481963462114,0.44427732256813945,2015,7,2,3
2015-07-06,28.187833786010742,28.239288519308115,27.93056353311286,27.950698587635998,112241600,28.286266326904297,28.659860610961914,28.227780478341238,28.687829780578614,0.21667946679759836,0.4364584445201814,2015,7,6,0
2015-07-07,28.118478775024414,28.221386518218267,27.688948651387808,28.163220678397668,187787200,28.187833786010742,28.523401260375977,28.1699344090053,28.636748441060384,0.17456230473385326,0.40864468764582984,2015,7,7,1
2015-07-08,27.420495986938477,27.883581721345053,27.41378487158096,27.847788537173503,243046400,28.118478775024414,28.355613708496094,28.036346163068497,28.584176063537598,0.31227455853445296,0.4589649485320496,2015,7,8,2
2015-07-09,26.8612117767334,27.753825900826275,26.671056125185988,27.706846389747096,314380000,27.420495986938477,27.858976364135742,27.893808364868164,28.494914754231772,0.5465580195506081,0.5228109745381355,2015,7,9,3
2015-07-10,27.579336166381836,27.706852497935632,27.116250361602837,27.27956158956206,245418000,26.8612117767334,28.060312271118164,27.825097492762975,28.431529553731284,0.5523397109292799,0.5143529679055506,2015,7,10,4
2015-07-13,28.111774444580078,28.134145401665624,27.811998157891004,27.970834172031374,165762000,27.579336166381836,28.322059631347656,27.795056751796178,28.397078005472817,0.5258913262750995,0.4992873635854124,2015,7,13,0
2015-07-14,28.10057830810547,28.270600594863676,27.97306201973532,28.196774926124636,127072400,28.111774444580078,28.286266326904297,27.768529891967773,28.360314305623373,0.5010823247321023,0.47801363678633224,2015,7,14,1
2015-07-15,28.37127685546875,28.445102540173007,28.093873269458246,28.125192946582285,134596800,28.10057830810547,28.187833786010742,27.794736044747488,28.336898803710938,0.5305942873010437,0.4586752561122883,2015,7,15,2
2015-07-16,28.749359130859375,28.7627847795493,28.489852913752525,28.577100855493136,144889600,28.37127685546875,28.118478775024414,27.88486180986677,28.324893124898274,0.6375498794422887,0.44217128732823696,2015,7,16,3
2015-07-17,28.99766731262207,28.997667312622074,28.704603936480872,28.876863838989998,184658800,28.749359130859375,27.420495986938477,28.110171999250138,28.326831754048666,0.71950987855623,0.44507683756352684,2015,7,17,4
2015-07-20,29.5457706451416,29.747110932662572,29.239281585512053,29.299685037203815,235600800,28.99766731262207,26.8612117767334,28.49368040902274,28.352335103352864,0.6554461234065508,0.49148046721636207,2015,7,20,0
2015-07-21,29.250471115112305,29.735927855154994,29.154276175589175,29.72026972216732,307025600,29.5457706451416,27.579336166381836,28.73241397312709,28.374333508809407,0.5650086283257366,0.5166349106064692,2015,7,21,1
2015-07-22,28.013338088989258,28.075977446859273,27.290744452315572,27.290744452315572,461802400,29.250471115112305,28.111774444580078,28.71835163661412,28.35792802174886,0.5839379188023481,0.5201284798471341,2015,7,22,2
2015-07-23,27.999916076660156,28.43168046919192,27.977543414278724,28.23257606291761,203998000,28.013338088989258,28.10057830810547,28.703971317836217,28.330187861124674,0.6026274652862443,0.5161429769493215,2015,7,23,3
2015-07-24,27.852256774902344,28.12966030021993,27.718029372767642,28.03570128940504,168649200,27.999916076660156,28.37127685546875,28.629825592041016,28.299688212076823,0.6776439709615423,0.5164599273535941,2015,7,24,4
2015-07-27,27.46524429321289,27.653164100980174,27.3198322084676,27.53683238503025,177822000,27.852256774902344,28.749359130859375,28.446380615234375,28.26687723795573,0.8022473669170322,0.5374502090413896,2015,7,27,0
2015-07-28,27.60169792175293,27.72026719647293,27.416017505631867,27.60169792175293,134472400,27.46524429321289,28.99766731262207,28.246956416538783,28.240478897094725,0.8157600524587202,0.5503044792291474,2015,7,28,1
2015-07-29,27.51445198059082,27.62854604946669,27.353378402599983,27.550246867608408,148046800,27.60169792175293,29.5457706451416,27.956768035888672,28.20610179901123,0.6127759315248372,0.5626500583160209,2015,7,29,2
2015-07-30,27.375755310058594,27.420497218981932,27.22810393838161,27.364568979430548,134513200,27.51445198059082,29.250471115112305,27.68895149230957,28.169338162740072,0.2629303700025526,0.5799915435844378,2015,7,30,3
2015-07-31,27.136383056640625,27.436157607379755,27.049135137736286,27.427208884056945,171540000,27.375755310058594,28.013338088989258,27.56367220197405,28.12027053833008,0.29012502612423197,0.6033611938560131,2015,7,31,4
2015-08-03,26.496553421020508,27.420486978924593,26.29073627916913,27.181114271309095,279904000,27.136383056640625,27.999916076660156,27.348906108311244,28.059420331319174,0.4340886303997454,0.6706135426883701,2015,8,3,0
2015-08-04,25.646448135375977,26.331009100995956,25.3354873237516,26.268369758624726,496554400,26.496553421020508,27.852256774902344,27.033790588378906,27.9627015431722,0.7165326642928486,0.7953535470844904,2015,8,4,1
2015-08-05,25.816469192504883,26.272843716699175,25.07821593432124,25.26837155937036,397250400,25.646448135375977,27.46524429321289,26.79825128827776,27.875975290934246,0.8152588650427229,0.8811859200261164,2015,8,5,2
2015-08-06,25.872652053833008,26.180526675744893,25.645680481913917,26.061422408109753,211612000,25.816469192504883,27.60169792175293,26.551244735717773,27.78306833902995,0.7928854365642125,0.9406169451923437,2015,8,6,3
2015-08-07,25.960296630859375,26.124347048434043,25.731077307919982,25.749055764685426,154681600,25.872652053833008,27.51445198059082,26.329222542898997,27.697631518046062,0.6890087542290033,0.9863458728225734,2015,8,7,4
2015-08-10,26.904144287109375,26.964819433852004,26.18726920287338,26.18726920287338,219806400,25.960296630859375,27.375755310058594,26.261849539620535,27.649249203999837,0.5847975017982876,0.988553858744589,2015,8,10,0
2015-08-11,25.50409698486328,26.558060147929446,25.468141795750928,26.474911094170352,388331200,26.904144287109375,27.136383056640625,26.028665815080917,27.570753224690755,0.49677060849310284,1.0620858984688102,2015,8,11,1
2015-08-12,25.897371292114258,25.937821958742536,24.636660849139336,25.288365271697256,404870000,25.50409698486328,26.496553421020508,25.94306836809431,27.498655192057292,0.45234890741374806,1.10042879509431,2015,8,12,2
2015-08-13,25.87714958190918,26.15805654281892,25.740066847823627,26.077155200915314,194143200,25.897371292114258,25.646448135375977,25.97602571759905,27.417158190409342,0.43521558258332416,1.1275453227969827,2015,8,13,3
2015-08-14,26.059173583984375,26.137827180597522,25.620959463911245,25.69062383312292,171718000,25.87714958190918,25.816469192504883,26.010697773524694,27.342921765645347,0.4300224495476111,1.1415784146853862,2015,8,14,4
2015-08-17,26.3288516998291,26.43896676201046,25.95580638679805,26.077158414608625,163538800,26.059173583984375,25.872652053833008,26.075869151524135,27.280955696105956,0.44006627970773277,1.144584023103864,2015,8,17,0
2015-08-18,26.18052101135254,26.39176353210755,26.07040599531875,26.164790294776285,138242800,26.3288516998291,25.960296630859375,26.107329777308873,27.21635710398356,0.4382952944123741,1.150358673256476,2015,8,18,1
2015-08-19,25.845685958862305,26.185020304557398,25.771526115954153,26.090635985139684,193146000,26.18052101135254,26.904144287109375,25.95612144470215,27.16386343638102,0.266493588534196,1.1763594686843801,2015,8,19,2
2015-08-20,25.315332412719727,25.69736514474302,25.0861114018899,25.63669000335854,274006400,25.845685958862305,25.50409698486328,25.929155077253068,27.112334124247234,0.3233437728851378,1.2230069952914087,2015,8,20,3
2015-08-21,23.76697540283203,25.146790186489138,23.74225545438541,24.816443343175152,513102000,25.315332412719727,25.897371292114258,25.624812807355607,26.985255432128906,0.8806198941218508,1.3628760341998822,2015,8,21,4
2015-08-24,23.1737003326416,24.450141580271602,20.674751491642034,21.31971446518457,648825200,23.76697540283203,25.87714958190918,25.238605771745956,26.820652961730957,1.2618198354602124,1.512152946178759,2015,8,24,0
2015-08-25,23.313032150268555,24.96926036037767,23.259098488910645,24.96926036037767,414406400,23.1737003326416,26.059173583984375,24.846299852643693,26.66106808980306,1.3850577894727225,1.6211188598038553,2015,8,25,1
2015-08-26,24.650148391723633,24.695092820042845,23.60742188113359,24.065860536453663,387098400,23.313032150268555,26.3288516998291,24.60648509434291,26.53703047434489,1.2212185218741354,1.6280958677107562,2015,8,26,2
2015-08-27,25.376007080078125,25.447919182922238,24.72430268363598,25.220947626316622,338464400,24.650148391723633,26.18052101135254,24.491554532732284,26.424585405985514,1.0778342366028377,1.5859778764697947,2015,8,27,3
